Zp,VpVs ratio,Lithology,Porosity
5.2268643e+03,2.2759000e+00,4.0000000e+00,3.4770000e-01
5.1777686e+03,2.2947000e+00,4.0000000e+00,3.3950000e-01
5.1502778e+03,2.3050000e+00,4.0000000e+00,3.3610000e-01
5.1542217e+03,2.3024000e+00,4.0000000e+00,3.4720000e-01
5.1560776e+03,2.2985000e+00,4.0000000e+00,3.6290000e-01
5.1352031e+03,2.3009000e+00,4.0000000e+00,3.6100000e-01
5.1236899e+03,2.3012000e+00,4.0000000e+00,3.4370000e-01
5.1450923e+03,2.2928000e+00,4.0000000e+00,3.4000000e-01
5.2097314e+03,2.2719000e+00,4.0000000e+00,3.5040000e-01
5.2566045e+03,2.2593000e+00,4.0000000e+00,3.4800000e-01
5.2888535e+03,2.2526000e+00,4.0000000e+00,3.3970000e-01
5.3334048e+03,2.2427000e+00,4.0000000e+00,3.2480000e-01
5.4139624e+03,2.2215000e+00,4.0000000e+00,3.1370000e-01
5.5336504e+03,2.1905000e+00,4.0000000e+00,3.2760000e-01
5.5834873e+03,2.1772000e+00,4.0000000e+00,3.3040000e-01
5.5851426e+03,2.1759000e+00,4.0000000e+00,3.1810000e-01
5.5909043e+03,2.1747000e+00,4.0000000e+00,3.1100000e-01
5.6465684e+03,2.1635000e+00,4.0000000e+00,3.3200000e-01
5.7211445e+03,2.1508000e+00,4.0000000e+00,3.4870000e-01
5.8138481e+03,2.1391000e+00,4.0000000e+00,3.3980000e-01
5.9490200e+03,2.1251000e+00,4.0000000e+00,3.1410000e-01
6.0648794e+03,2.1159000e+00,4.0000000e+00,2.9650000e-01
6.2093472e+03,2.1050000e+00,4.0000000e+00,2.5040000e-01
6.4199810e+03,2.0881000e+00,4.0000000e+00,1.9970000e-01
6.7732529e+03,2.0629000e+00,4.0000000e+00,2.2170000e-01
7.1509204e+03,2.0470000e+00,4.0000000e+00,2.0900000e-01
7.1196387e+03,2.0709000e+00,1.0000000e+00,1.1610000e-01
6.8914307e+03,2.1262000e+00,1.0000000e+00,2.7000000e-03
6.8373511e+03,2.1543000e+00,1.0000000e+00,4.4600000e-02
6.9083257e+03,2.1634000e+00,5.0000000e+00,1.8190000e-01
6.9192080e+03,2.1866000e+00,1.0000000e+00,2.1500000e-01
6.7223491e+03,2.2302000e+00,1.0000000e+00,4.5900000e-02
6.4788833e+03,2.2816000e+00,1.0000000e+00,3.9000000e-03
6.3784238e+03,2.3102000e+00,1.0000000e+00,4.0500000e-02
6.3179175e+03,2.3301000e+00,1.0000000e+00,5.3200000e-02
6.1720229e+03,2.3708000e+00,1.0000000e+00,2.4800000e-02
5.9354829e+03,2.4309000e+00,1.0000000e+00,3.2000000e-03
5.6714912e+03,2.4963000e+00,1.0000000e+00,2.1000000e-03
5.5814473e+03,2.5118000e+00,1.0000000e+00,7.0000000e-04
5.7673853e+03,2.4531000e+00,1.0000000e+00,1.0000000e-03
6.1676309e+03,2.3536000e+00,1.0000000e+00,6.0000000e-04
6.5567700e+03,2.2705000e+00,1.0000000e+00,8.0000000e-04
6.6928735e+03,2.2398000e+00,1.0000000e+00,1.1800000e-02
6.6730283e+03,2.2411000e+00,1.0000000e+00,7.2000000e-02
6.5635229e+03,2.2647000e+00,4.0000000e+00,1.3640000e-01
6.3565000e+03,2.3144000e+00,1.0000000e+00,1.3770000e-01
6.0436353e+03,2.3929000e+00,1.0000000e+00,3.5700000e-02
5.6374375e+03,2.5145000e+00,1.0000000e+00,1.7000000e-03
5.3945249e+03,2.6093000e+00,1.0000000e+00,6.0000000e-04
5.2876343e+03,2.6707000e+00,1.0000000e+00,4.0000000e-04
5.2774854e+03,2.6904000e+00,1.0000000e+00,6.0000000e-04
5.2597603e+03,2.7067000e+00,1.0000000e+00,8.0000000e-04
5.2529351e+03,2.7129000e+00,1.0000000e+00,6.0000000e-04
5.2670503e+03,2.7089000e+00,1.0000000e+00,1.8000000e-03
5.3045942e+03,2.6959000e+00,1.0000000e+00,2.5000000e-03
5.3465205e+03,2.6799000e+00,1.0000000e+00,3.0000000e-04
5.3793276e+03,2.6663000e+00,1.0000000e+00,1.0000000e-04
5.4319795e+03,2.6456000e+00,1.0000000e+00,2.0000000e-04
5.5129482e+03,2.6167000e+00,1.0000000e+00,5.0000000e-04
5.5355947e+03,2.6095000e+00,1.0000000e+00,2.0000000e-04
5.5004990e+03,2.6202000e+00,1.0000000e+00,1.0000000e-04
5.4306841e+03,2.6403000e+00,1.0000000e+00,1.0000000e-04
5.4198306e+03,2.6377000e+00,1.0000000e+00,3.0000000e-04
5.4664307e+03,2.6134000e+00,1.0000000e+00,5.0000000e-04
5.5517847e+03,2.5749000e+00,1.0000000e+00,4.0000000e-04
5.6324932e+03,2.5375000e+00,1.0000000e+00,3.0000000e-04
5.8151230e+03,2.4671000e+00,1.0000000e+00,1.2000000e-03
6.1159951e+03,2.3796000e+00,1.0000000e+00,6.6000000e-03
6.4696445e+03,2.2960000e+00,1.0000000e+00,6.0000000e-03
6.7852114e+03,2.2352000e+00,1.0000000e+00,1.0000000e-04
6.8769106e+03,2.2178000e+00,1.0000000e+00,5.6000000e-03
6.8165200e+03,2.2268000e+00,1.0000000e+00,1.2100000e-02
6.6550532e+03,2.2597000e+00,1.0000000e+00,9.2000000e-03
6.4109741e+03,2.3158000e+00,1.0000000e+00,1.1000000e-02
6.0932124e+03,2.3959000e+00,1.0000000e+00,7.6000000e-03
5.7503306e+03,2.4949000e+00,1.0000000e+00,1.6000000e-03
5.4883828e+03,2.5833000e+00,1.0000000e+00,2.0000000e-04
5.2760640e+03,2.6660000e+00,1.0000000e+00,4.0000000e-04
5.1654507e+03,2.7108000e+00,1.0000000e+00,4.0000000e-04
5.2247261e+03,2.6808000e+00,1.0000000e+00,1.5000000e-03
5.3369590e+03,2.6258000e+00,1.0000000e+00,4.7800000e-02
5.3481543e+03,2.6090000e+00,1.0000000e+00,1.0850000e-01
5.3247866e+03,2.6055000e+00,1.0000000e+00,9.7400000e-02
5.4139824e+03,2.5572000e+00,1.0000000e+00,7.0200000e-02
5.7310645e+03,2.4499000e+00,1.0000000e+00,3.5400000e-02
6.1955371e+03,2.3280000e+00,1.0000000e+00,1.6700000e-02
6.7013110e+03,2.2379000e+00,1.0000000e+00,3.9000000e-03
7.2413242e+03,2.1659000e+00,1.0000000e+00,5.0000000e-04
7.8475605e+03,2.0951000e+00,1.0000000e+00,1.6200000e-02
8.0851255e+03,2.0690000e+00,1.0000000e+00,4.9000000e-02
8.0747197e+03,2.0733000e+00,1.0000000e+00,2.5600000e-02
7.8423950e+03,2.1077000e+00,1.0000000e+00,1.5000000e-03
7.3624146e+03,2.1772000e+00,1.0000000e+00,1.9000000e-03
6.6623159e+03,2.2919000e+00,1.0000000e+00,5.0000000e-03
5.8773345e+03,2.4692000e+00,1.0000000e+00,5.2000000e-03
5.3057656e+03,2.6747000e+00,1.0000000e+00,1.4000000e-03
5.0311289e+03,2.8150000e+00,1.0000000e+00,4.0000000e-04
4.9182793e+03,2.8811000e+00,1.0000000e+00,1.0000000e-04
5.0321792e+03,2.8105000e+00,1.0000000e+00,1.0000000e-04
5.3221904e+03,2.6581000e+00,1.0000000e+00,6.0000000e-04
5.8996021e+03,2.4456000e+00,1.0000000e+00,8.0000000e-04
6.5469360e+03,2.2868000e+00,1.0000000e+00,3.0000000e-04
7.3602515e+03,2.1446000e+00,1.0000000e+00,9.2000000e-03
7.8887476e+03,2.0697000e+00,4.0000000e+00,7.1000000e-02
8.0734878e+03,2.0429000e+00,4.0000000e+00,8.7700000e-02
7.9039727e+03,2.0588000e+00,1.0000000e+00,7.2400000e-02
7.5876733e+03,2.1000000e+00,1.0000000e+00,9.2200000e-02
7.0737886e+03,2.1749000e+00,1.0000000e+00,6.2800000e-02
6.3942983e+03,2.2935000e+00,1.0000000e+00,2.2500000e-02
5.8144272e+03,2.4304000e+00,1.0000000e+00,1.7900000e-02
5.4167754e+03,2.5600000e+00,1.0000000e+00,2.9800000e-02
5.2205771e+03,2.6416000e+00,1.0000000e+00,3.9100000e-02
5.1532466e+03,2.6724000e+00,1.0000000e+00,1.8800000e-02
5.1280156e+03,2.6820000e+00,1.0000000e+00,2.4400000e-02
5.1505615e+03,2.6696000e+00,1.0000000e+00,2.1900000e-02
5.2217510e+03,2.6378000e+00,1.0000000e+00,1.2000000e-02
5.3194023e+03,2.5988000e+00,1.0000000e+00,7.7000000e-03
5.3827188e+03,2.5739000e+00,1.0000000e+00,5.7000000e-03
5.3805723e+03,2.5724000e+00,1.0000000e+00,9.6000000e-03
5.3617207e+03,2.5763000e+00,1.0000000e+00,2.9000000e-02
5.3740425e+03,2.5693000e+00,1.0000000e+00,8.9900000e-02
5.3933315e+03,2.5604000e+00,1.0000000e+00,1.0780000e-01
5.3930566e+03,2.5600000e+00,1.0000000e+00,2.0300000e-02
5.3934590e+03,2.5590000e+00,1.0000000e+00,4.4000000e-03
5.4347720e+03,2.5438000e+00,1.0000000e+00,9.9000000e-03
5.5142505e+03,2.5174000e+00,1.0000000e+00,2.1700000e-02
5.5718643e+03,2.5003000e+00,1.0000000e+00,5.8200000e-02
5.5828765e+03,2.4998000e+00,1.0000000e+00,6.2200000e-02
5.5710981e+03,2.5059000e+00,1.0000000e+00,3.3800000e-02
5.5499395e+03,2.5133000e+00,1.0000000e+00,1.9900000e-02
5.5156040e+03,2.5240000e+00,1.0000000e+00,2.0800000e-02
5.4564609e+03,2.5410000e+00,1.0000000e+00,1.0000000e-02
5.3921772e+03,2.5575000e+00,1.0000000e+00,3.5000000e-03
5.2899287e+03,2.5840000e+00,1.0000000e+00,1.5000000e-03
5.4029707e+03,2.5313000e+00,1.0000000e+00,4.0000000e-04
5.5344653e+03,2.4739000e+00,1.0000000e+00,6.0000000e-04
5.6348350e+03,2.4302000e+00,1.0000000e+00,1.6000000e-03
5.7486812e+03,2.3921000e+00,1.0000000e+00,8.1000000e-03
5.8308735e+03,2.3678000e+00,1.0000000e+00,2.1100000e-02
5.8413555e+03,2.3697000e+00,1.0000000e+00,5.9700000e-02
5.8183984e+03,2.3828000e+00,1.0000000e+00,1.2170000e-01
5.5264131e+03,2.4806000e+00,1.0000000e+00,1.1730000e-01
5.3190898e+03,2.5654000e+00,1.0000000e+00,3.3600000e-02
5.1476177e+03,2.6441000e+00,1.0000000e+00,1.9000000e-02
5.0031636e+03,2.7064000e+00,1.0000000e+00,3.7200000e-02
5.0339053e+03,2.6833000e+00,1.0000000e+00,1.0200000e-02
5.4393853e+03,2.5212000e+00,1.0000000e+00,1.0000000e-03
6.3411040e+03,2.3105000e+00,1.0000000e+00,3.0000000e-04
7.5585635e+03,2.1481000e+00,1.0000000e+00,2.6000000e-03
8.6587813e+03,2.0437000e+00,2.0000000e+00,5.1400000e-02
9.6610791e+03,1.9638000e+00,3.0000000e+00,9.1800000e-02
1.0266206e+04,1.9183000e+00,3.0000000e+00,1.1510000e-01
1.0478323e+04,1.8994000e+00,3.0000000e+00,1.1610000e-01
1.0067846e+04,1.9090000e+00,2.0000000e+00,7.9900000e-02
9.3652705e+03,1.9237000e+00,2.0000000e+00,2.3300000e-02
8.5274229e+03,1.9391000e+00,2.0000000e+00,3.8800000e-02
8.1614761e+03,1.9445000e+00,5.0000000e+00,1.7370000e-01
8.1695659e+03,1.9323000e+00,5.0000000e+00,2.0220000e-01
8.4372549e+03,1.9177000e+00,5.0000000e+00,1.7870000e-01
8.5162412e+03,1.9101000e+00,3.0000000e+00,1.9420000e-01
8.4880459e+03,1.9091000e+00,3.0000000e+00,2.0280000e-01
8.3745527e+03,1.9176000e+00,3.0000000e+00,1.8300000e-01
8.2026104e+03,1.9314000e+00,5.0000000e+00,1.6430000e-01
7.8144355e+03,1.9652000e+00,5.0000000e+00,1.7910000e-01
7.3313540e+03,2.0103000e+00,5.0000000e+00,2.0510000e-01
7.0583726e+03,2.0404000e+00,5.0000000e+00,2.2410000e-01
7.0300928e+03,2.0522000e+00,5.0000000e+00,2.1600000e-01
6.9793296e+03,2.0638000e+00,5.0000000e+00,2.1510000e-01
6.7612900e+03,2.0626000e+00,5.0000000e+00,2.1870000e-01
6.4184150e+03,2.0501000e+00,1.0000000e+00,2.0440000e-01
6.0893574e+03,2.0299000e+00,5.0000000e+00,2.0000000e-01
5.8347163e+03,2.0084000e+00,5.0000000e+00,2.2000000e-01
5.6592310e+03,2.0114000e+00,5.0000000e+00,2.3940000e-01
5.6951543e+03,2.0056000e+00,5.0000000e+00,2.6100000e-01
5.8681782e+03,1.9888000e+00,5.0000000e+00,2.9330000e-01
6.3040684e+03,1.9950000e+00,5.0000000e+00,2.8660000e-01
6.7270776e+03,2.0000000e+00,5.0000000e+00,2.8060000e-01
7.2034141e+03,2.0104000e+00,5.0000000e+00,2.8050000e-01
7.4299058e+03,2.0228000e+00,5.0000000e+00,2.6070000e-01
7.4283223e+03,2.0260000e+00,1.0000000e+00,2.1970000e-01
7.2894580e+03,2.0372000e+00,1.0000000e+00,1.8930000e-01
7.0790547e+03,2.0370000e+00,5.0000000e+00,2.0020000e-01
6.7784883e+03,2.0332000e+00,5.0000000e+00,2.1970000e-01
6.5353330e+03,2.0526000e+00,5.0000000e+00,2.3620000e-01
6.3596787e+03,2.0667000e+00,5.0000000e+00,2.5360000e-01
6.3311118e+03,2.0664000e+00,5.0000000e+00,2.5560000e-01
6.4272969e+03,2.0509000e+00,5.0000000e+00,2.2730000e-01
6.5308335e+03,2.0358000e+00,5.0000000e+00,2.2350000e-01
6.5431602e+03,2.0336000e+00,5.0000000e+00,2.0480000e-01
6.3701274e+03,2.0123000e+00,1.0000000e+00,1.5270000e-01
6.1881763e+03,1.9888000e+00,5.0000000e+00,1.8780000e-01
6.1783081e+03,1.9800000e+00,5.0000000e+00,2.4730000e-01
6.2670933e+03,1.9697000e+00,5.0000000e+00,2.9170000e-01
6.2815557e+03,1.9684000e+00,5.0000000e+00,2.8450000e-01
6.2427803e+03,1.9731000e+00,5.0000000e+00,2.1280000e-01
6.2481309e+03,1.9698000e+00,1.0000000e+00,1.5220000e-01
6.3095562e+03,1.9626000e+00,5.0000000e+00,1.8320000e-01
6.3386436e+03,1.9432000e+00,5.0000000e+00,2.5500000e-01
6.2280688e+03,1.9123000e+00,5.0000000e+00,2.8480000e-01
6.0816167e+03,1.8788000e+00,5.0000000e+00,2.8930000e-01
5.9944805e+03,1.8433000e+00,5.0000000e+00,2.7220000e-01
6.0547026e+03,1.8308000e+00,5.0000000e+00,2.4580000e-01
6.2158735e+03,1.8438000e+00,5.0000000e+00,2.1350000e-01
6.2666499e+03,1.8458000e+00,5.0000000e+00,2.1160000e-01
6.2348188e+03,1.8529000e+00,5.0000000e+00,2.1830000e-01
6.1952236e+03,1.8834000e+00,5.0000000e+00,2.1650000e-01
6.1572134e+03,1.9358000e+00,5.0000000e+00,2.4980000e-01
6.1509253e+03,1.9774000e+00,5.0000000e+00,2.5920000e-01
6.0264258e+03,1.9687000e+00,5.0000000e+00,2.4310000e-01
5.9394668e+03,1.9611000e+00,5.0000000e+00,2.5070000e-01
5.8981201e+03,1.9583000e+00,5.0000000e+00,2.5480000e-01
5.8547021e+03,1.9472000e+00,5.0000000e+00,2.2910000e-01
5.7930103e+03,1.9191000e+00,5.0000000e+00,2.4350000e-01
5.8835771e+03,1.9011000e+00,5.0000000e+00,2.6850000e-01
6.1035220e+03,1.8908000e+00,5.0000000e+00,2.6070000e-01
6.3212432e+03,1.9004000e+00,5.0000000e+00,2.3540000e-01
6.4161616e+03,1.8960000e+00,5.0000000e+00,1.8560000e-01
6.3980474e+03,1.8943000e+00,1.0000000e+00,1.5110000e-01
6.3184395e+03,1.8936000e+00,5.0000000e+00,1.7990000e-01
6.1522788e+03,1.8808000e+00,5.0000000e+00,2.4150000e-01
5.8530781e+03,1.8536000e+00,5.0000000e+00,2.8960000e-01
5.4988945e+03,1.8297000e+00,5.0000000e+00,3.1160000e-01
5.2275850e+03,1.8218000e+00,5.0000000e+00,3.1190000e-01
5.1100220e+03,1.8243000e+00,5.0000000e+00,3.2330000e-01
5.0797451e+03,1.8248000e+00,5.0000000e+00,3.3410000e-01
5.0567681e+03,1.8269000e+00,5.0000000e+00,3.2770000e-01
5.0428691e+03,1.8293000e+00,5.0000000e+00,3.2790000e-01
5.0887695e+03,1.8274000e+00,5.0000000e+00,3.2060000e-01
5.3812319e+03,1.8134000e+00,5.0000000e+00,3.1050000e-01
5.7429995e+03,1.7977000e+00,5.0000000e+00,2.8200000e-01
6.0487461e+03,1.7844000e+00,5.0000000e+00,2.5480000e-01
6.0947969e+03,1.7814000e+00,5.0000000e+00,2.1070000e-01
6.0709810e+03,1.7814000e+00,5.0000000e+00,2.0030000e-01
6.0147822e+03,1.7833000e+00,5.0000000e+00,2.8520000e-01
5.9131978e+03,1.7876000e+00,5.0000000e+00,3.3130000e-01
5.6094536e+03,1.8003000e+00,5.0000000e+00,3.2930000e-01
5.2178418e+03,1.8194000e+00,5.0000000e+00,3.0470000e-01
5.0285723e+03,1.8308000e+00,5.0000000e+00,2.7420000e-01
5.0129170e+03,1.8313000e+00,5.0000000e+00,2.8160000e-01
5.1120020e+03,1.8230000e+00,5.0000000e+00,2.9620000e-01
5.2811431e+03,1.8104000e+00,5.0000000e+00,3.0610000e-01
5.4155044e+03,1.8000000e+00,5.0000000e+00,3.2420000e-01
5.5223340e+03,1.7902000e+00,5.0000000e+00,3.0220000e-01
5.6292520e+03,1.7813000e+00,5.0000000e+00,2.6180000e-01
5.7943613e+03,1.7705000e+00,5.0000000e+00,2.6880000e-01
5.9643940e+03,1.7608000e+00,5.0000000e+00,2.9890000e-01
6.0303970e+03,1.7566000e+00,5.0000000e+00,3.2260000e-01
6.0790317e+03,1.7536000e+00,5.0000000e+00,3.1650000e-01
6.3927700e+03,1.7461000e+00,5.0000000e+00,3.0600000e-01
7.0314038e+03,1.7354000e+00,5.0000000e+00,3.0100000e-01
7.8536270e+03,1.7249000e+00,5.0000000e+00,2.6780000e-01
8.4247705e+03,1.7195000e+00,3.0000000e+00,1.7610000e-01
9.1679580e+03,1.7142000e+00,3.0000000e+00,1.5170000e-01
9.9445400e+03,1.7105000e+00,3.0000000e+00,1.8730000e-01
1.0311252e+04,1.7094000e+00,3.0000000e+00,1.9980000e-01
9.9962471e+03,1.7145000e+00,3.0000000e+00,1.5980000e-01
9.2443877e+03,1.7230000e+00,3.0000000e+00,1.5590000e-01
8.4905732e+03,1.7342000e+00,5.0000000e+00,2.2300000e-01
7.8098638e+03,1.7472000e+00,5.0000000e+00,3.0680000e-01
6.9839219e+03,1.7651000e+00,5.0000000e+00,3.2090000e-01
6.2701079e+03,1.7851000e+00,5.0000000e+00,3.1310000e-01
5.7825293e+03,1.8052000e+00,5.0000000e+00,3.1000000e-01
5.6442368e+03,1.8148000e+00,5.0000000e+00,3.0890000e-01
5.5970044e+03,1.8199000e+00,5.0000000e+00,3.1370000e-01
5.5663882e+03,1.8235000e+00,5.0000000e+00,3.1250000e-01
5.5700991e+03,1.8241000e+00,5.0000000e+00,3.0730000e-01
5.6099521e+03,1.8222000e+00,5.0000000e+00,3.0810000e-01
5.7168569e+03,1.8234000e+00,5.0000000e+00,3.0590000e-01
5.8889868e+03,1.8395000e+00,5.0000000e+00,3.1030000e-01
6.1186338e+03,1.8598000e+00,5.0000000e+00,3.1570000e-01
6.3231821e+03,1.8760000e+00,5.0000000e+00,3.0570000e-01
6.5445293e+03,1.8908000e+00,5.0000000e+00,2.8950000e-01
6.7921167e+03,1.9052000e+00,5.0000000e+00,2.9360000e-01
7.0048804e+03,1.9166000e+00,5.0000000e+00,3.0170000e-01
7.2206665e+03,1.9160000e+00,5.0000000e+00,3.0570000e-01
7.4364395e+03,1.8988000e+00,5.0000000e+00,2.7570000e-01
7.7325703e+03,1.8789000e+00,5.0000000e+00,2.7540000e-01
8.0278770e+03,1.8611000e+00,5.0000000e+00,2.7680000e-01
8.2893936e+03,1.8464000e+00,4.0000000e+00,2.5880000e-01
8.4457822e+03,1.8374000e+00,5.0000000e+00,2.4540000e-01
8.4707451e+03,1.8359000e+00,3.0000000e+00,2.3620000e-01
8.3107852e+03,1.8450000e+00,5.0000000e+00,2.3260000e-01
8.0248818e+03,1.8623000e+00,5.0000000e+00,2.5620000e-01
7.5735483e+03,1.8927000e+00,4.0000000e+00,2.8540000e-01
7.1350249e+03,1.9281000e+00,4.0000000e+00,3.0460000e-01
6.7613545e+03,1.9636000e+00,4.0000000e+00,3.0310000e-01
6.4107363e+03,2.0047000e+00,4.0000000e+00,3.0530000e-01
6.2480913e+03,2.0275000e+00,4.0000000e+00,3.2040000e-01
6.1487529e+03,2.0429000e+00,4.0000000e+00,3.2360000e-01
6.1199253e+03,2.0483000e+00,4.0000000e+00,3.1930000e-01
6.1335996e+03,2.0473000e+00,4.0000000e+00,3.1030000e-01
6.1686284e+03,2.0432000e+00,4.0000000e+00,2.9330000e-01
6.1798926e+03,2.0420000e+00,4.0000000e+00,2.8280000e-01
6.1719751e+03,2.0428000e+00,4.0000000e+00,2.7650000e-01
6.1660146e+03,2.0431000e+00,4.0000000e+00,2.8570000e-01
6.1594595e+03,2.0421000e+00,4.0000000e+00,2.9150000e-01
6.1434697e+03,2.0411000e+00,4.0000000e+00,2.9080000e-01
6.1428687e+03,2.0370000e+00,4.0000000e+00,3.1210000e-01
6.1954302e+03,2.0241000e+00,4.0000000e+00,3.2380000e-01
6.2782998e+03,2.0086000e+00,4.0000000e+00,3.2910000e-01
6.3932612e+03,1.9897000e+00,4.0000000e+00,3.1970000e-01
6.4645815e+03,1.9787000e+00,4.0000000e+00,3.0390000e-01
6.5290815e+03,1.9694000e+00,4.0000000e+00,2.8720000e-01
6.6124673e+03,1.9582000e+00,4.0000000e+00,2.9140000e-01
6.6999790e+03,1.9487000e+00,4.0000000e+00,3.0660000e-01
6.8401992e+03,1.9359000e+00,4.0000000e+00,2.9940000e-01
6.9749395e+03,1.9245000e+00,4.0000000e+00,2.7170000e-01
7.0486846e+03,1.9178000e+00,4.0000000e+00,2.5440000e-01
7.0405010e+03,1.9179000e+00,4.0000000e+00,2.4970000e-01
6.9798433e+03,1.9234000e+00,4.0000000e+00,2.7390000e-01
6.8951973e+03,1.9309000e+00,4.0000000e+00,3.1010000e-01
6.7781216e+03,1.9408000e+00,4.0000000e+00,3.2900000e-01
6.6248047e+03,1.9540000e+00,4.0000000e+00,3.1460000e-01
6.5109941e+03,1.9647000e+00,4.0000000e+00,2.9300000e-01
6.5191475e+03,1.9637000e+00,4.0000000e+00,2.7930000e-01
6.6443218e+03,1.9511000e+00,4.0000000e+00,2.8590000e-01
6.7919229e+03,1.9371000e+00,4.0000000e+00,3.0180000e-01
6.9290649e+03,1.9257000e+00,4.0000000e+00,3.0070000e-01
6.9942637e+03,1.9213000e+00,4.0000000e+00,2.8990000e-01
7.0297827e+03,1.9191000e+00,4.0000000e+00,2.7820000e-01
7.0444146e+03,1.9174000e+00,4.0000000e+00,2.7270000e-01
7.0644155e+03,1.9148000e+00,4.0000000e+00,2.9080000e-01
7.1972056e+03,1.9034000e+00,4.0000000e+00,3.0150000e-01
7.5862856e+03,1.8797000e+00,4.0000000e+00,2.9450000e-01
8.2241504e+03,1.8496000e+00,4.0000000e+00,2.7920000e-01
9.0452285e+03,1.8169000e+00,4.0000000e+00,2.6330000e-01
9.4958535e+03,1.7987000e+00,3.0000000e+00,2.2310000e-01
9.7157100e+03,1.7886000e+00,3.0000000e+00,1.6380000e-01
9.7167246e+03,1.7879000e+00,3.0000000e+00,1.5960000e-01
9.5335205e+03,1.7935000e+00,3.0000000e+00,2.0820000e-01
9.1009932e+03,1.8058000e+00,4.0000000e+00,2.6770000e-01
8.6289287e+03,1.8180000e+00,4.0000000e+00,3.0080000e-01
8.3884414e+03,1.8254000e+00,4.0000000e+00,3.0110000e-01
8.4302549e+03,1.8249000e+00,4.0000000e+00,2.8330000e-01
8.6742139e+03,1.8170000e+00,4.0000000e+00,2.5680000e-01
8.8398369e+03,1.8114000e+00,3.0000000e+00,2.2590000e-01
8.8078662e+03,1.8159000e+00,3.0000000e+00,2.1730000e-01
8.5383447e+03,1.8353000e+00,3.0000000e+00,2.2850000e-01
8.1470684e+03,1.8632000e+00,4.0000000e+00,2.4690000e-01
7.6810938e+03,1.9002000e+00,4.0000000e+00,2.8200000e-01
7.5181714e+03,1.9211000e+00,4.0000000e+00,2.9880000e-01
7.4479858e+03,1.9387000e+00,4.0000000e+00,2.9370000e-01
7.3066284e+03,1.9603000e+00,1.0000000e+00,2.4440000e-01
7.1713608e+03,1.9767000e+00,2.0000000e+00,1.3090000e-01
7.0863369e+03,1.9824000e+00,4.0000000e+00,1.3360000e-01
7.0210962e+03,1.9829000e+00,4.0000000e+00,2.6040000e-01
6.8339404e+03,1.9928000e+00,4.0000000e+00,3.1890000e-01
6.4367778e+03,2.0223000e+00,4.0000000e+00,3.2000000e-01
6.1152339e+03,2.0497000e+00,4.0000000e+00,3.0890000e-01
6.0033901e+03,2.0579000e+00,4.0000000e+00,3.1180000e-01
6.0034072e+03,2.0537000e+00,4.0000000e+00,2.9710000e-01
6.0109160e+03,2.0515000e+00,4.0000000e+00,2.8890000e-01
6.0041123e+03,2.0523000e+00,4.0000000e+00,3.1870000e-01
5.9852236e+03,2.0567000e+00,4.0000000e+00,3.2040000e-01
5.9768794e+03,2.0603000e+00,4.0000000e+00,2.9940000e-01
5.9862227e+03,2.0610000e+00,4.0000000e+00,2.8890000e-01
6.0044648e+03,2.0602000e+00,4.0000000e+00,2.9230000e-01
6.0047480e+03,2.0614000e+00,4.0000000e+00,3.0650000e-01
5.9923608e+03,2.0648000e+00,4.0000000e+00,3.2270000e-01
5.9975586e+03,2.0651000e+00,4.0000000e+00,3.0710000e-01
6.0151226e+03,2.0627000e+00,4.0000000e+00,2.8910000e-01
6.0301738e+03,2.0593000e+00,4.0000000e+00,3.0010000e-01
6.0355332e+03,2.0579000e+00,4.0000000e+00,3.0760000e-01
6.0562388e+03,2.0553000e+00,4.0000000e+00,2.9450000e-01
6.1147998e+03,2.0485000e+00,4.0000000e+00,2.8810000e-01
6.1755151e+03,2.0423000e+00,4.0000000e+00,2.9410000e-01
6.2078193e+03,2.0407000e+00,4.0000000e+00,2.9960000e-01
6.2029258e+03,2.0457000e+00,4.0000000e+00,2.9420000e-01
6.1876206e+03,2.0531000e+00,4.0000000e+00,2.9040000e-01
6.2285991e+03,2.0515000e+00,4.0000000e+00,2.8610000e-01
6.4250625e+03,2.0307000e+00,4.0000000e+00,2.9730000e-01
6.7856519e+03,1.9966000e+00,4.0000000e+00,3.1050000e-01
7.3087222e+03,1.9552000e+00,4.0000000e+00,2.9710000e-01
7.8716563e+03,1.9151000e+00,4.0000000e+00,2.5440000e-01
8.2329600e+03,1.8882000e+00,3.0000000e+00,2.0270000e-01
8.4331973e+03,1.8703000e+00,3.0000000e+00,1.6700000e-01
8.3916689e+03,1.8696000e+00,3.0000000e+00,1.8070000e-01
8.1837261e+03,1.8785000e+00,4.0000000e+00,2.3720000e-01
7.7131309e+03,1.9017000e+00,4.0000000e+00,2.9720000e-01
7.2791411e+03,1.9259000e+00,4.0000000e+00,3.1320000e-01
6.9185132e+03,1.9505000e+00,4.0000000e+00,3.0720000e-01
6.9124224e+03,1.9519000e+00,4.0000000e+00,2.9520000e-01
7.0951860e+03,1.9381000e+00,4.0000000e+00,2.8590000e-01
7.3073647e+03,1.9213000e+00,4.0000000e+00,2.6860000e-01
7.4411777e+03,1.9105000e+00,4.0000000e+00,2.3110000e-01
7.5164541e+03,1.9049000e+00,4.0000000e+00,2.1410000e-01
7.4870396e+03,1.9078000e+00,4.0000000e+00,2.4150000e-01
7.3009043e+03,1.9255000e+00,4.0000000e+00,2.6980000e-01
